OG0006462_00	GO:0005737
OG0004312_00	GO:0005778,GO:0016887,GO:0016558,GO:0005829
OG0006358_00	GO:0005765,GO:0008089
OG0000271_00	GO:0008239
OG0003060_00	GO:0004757,GO:0006729
OG0003129_00	GO:0000462,GO:0030686,GO:0032040,GO:0005730
OG0002953_00	GO:0061630,GO:0070530,GO:0071797,GO:0036435,GO:0004842,GO:1990450,GO:0097039
OG0000017_01	GO:0006508,GO:0004252
OG0002225_00	GO:0070573,GO:0006508
OG0003231_00	GO:0009653,GO:0062023
OG0003764_00	GO:0005524,GO:0019205,GO:0006139
OG0008523_00	GO:0005829,GO:0005634,GO:0003730
OG0000112_04	GO:0005615,GO:0004181,GO:0006508
OG0000989_00	GO:0016791,GO:0006974,GO:0005634
OG0000308_01	GO:0005777,GO:0035336,GO:0043231,GO:0080019
OG0008835_00	GO:0006749,GO:0004364
OG0001573_00	GO:0016020,GO:0005886
OG0008170_00	GO:0007267,GO:0005615
OG0001129_00	GO:0004824,GO:0000049,GO:0017101,GO:0005739,GO:0005829,GO:0006430
OG0000672_00	GO:0016055,GO:0060070,GO:0006357,GO:0000978,GO:1990907,GO:0000785,GO:0000981
OG0005514_00	GO:0032454,GO:0006357,GO:0003712,GO:0000118,GO:0031490,GO:0000785
OG0006061_00	GO:0005783,GO:0006486,GO:0000030
OG0006494_00	GO:0012505
OG0007209_00	GO:0045727,GO:0005737,GO:0005730,GO:0000184,GO:0003729
OG0002189_00	GO:0016887,GO:0005524
OG0001610_00	GO:0072659,GO:0032216,GO:0005783,GO:0016746,GO:0006506,GO:0016020
OG0001931_00	GO:0000506,GO:0006506
OG0007465_00	GO:0051787,GO:0071818,GO:0031593,GO:0036503
OG0005324_00	GO:0051082,GO:0070072
OG0008055_00	GO:0005667,GO:0000785,GO:0000981,GO:0006357,GO:0000978,GO:0031519
OG0004491_00	GO:0003333,GO:0015179
OG0007036_00	GO:0007605,GO:0016020,GO:0005886
OG0005126_00	GO:0007165
OG0001008_00	GO:0006511,GO:0016607,GO:0061630,GO:0006974,GO:0043161,GO:0000209
OG0001664_00	GO:0007189,GO:0007193,GO:0006171,GO:0005886,GO:0004016
OG0004483_00	GO:0033314,GO:0000077,GO:0006289,GO:0031573,GO:0030896,GO:0035861,GO:0000723,GO:0000724,GO:0044778
OG0005413_00	GO:0030687,GO:0042273
